        125

  0  0  0 30  0 35  0  0 38  0  0  0 35  0  0  0 35 20 39 39  0  1  0 30  0  0  0 30 30 35  0  0  0 38 35 39 38 35  0 38 30 38 39  0 20 24 38 19 39 30  1 19  0  0 22 39 30  0  0  0 35 22  0 30  0 35  0 39  0  0  0  4  0  0 39  0  0  0 30 24 35 30  0  0 38 39 38 38 39 38  1  5 35 30  0  0  0  0  0  0 39 38  0  0  0  0 35  0  0  0  0  0  0  1 35  0 38  0 22 35 30  0 39 19 38
  0  0  0 33  0 40  0  1  3  0  0  0 40  0  0  0 40 38 36 36  0 38  0 33  1  0  0 33 33 40  0  0  0 22 40 36 20 40  0 22 33 18 36  0 38 38 18 38 36 33  0 38  0  0 38 36 33  0  0  0 40 38  0 33  0 40  0 36  0  0  0 38  0  0 36  0  0  0 33 38 40 33  0  0 21 36 22 21 36 10  0  0 40 33  0  0  0  1  0  0 36 18  0  0  0  0 40  0  2  0  0  0  0  0 40 10 20  0 38 40 33  0 36 38  2
  0  0  0 28  0 14  1  0 40  0  2  0 11  0  0  0  5 35 40 40  0 35  0 28  0  0  0 28 28 16  0  0  0 40 14 40 40 19  0 40 28 40 40  2 35 35 40 35 40 28  0 35  0  0 35 40 28  0  0  0 11 35  0 28  0 19  0 40  0  0  0 35  0  0 40  0  0  0 28 35 16 28  0  0 40 40 40 40 40 40  0  0 19 28  0  0  9  0  0  0 40 40  0  0  0  0  6  0  0  0  0  0  0  0 14  0 40  0 35 11 28  0 40 35 40
 30 33 28  0 36  0 21 33  0 28 28 33  0 30 36 21  0  0  0  0 25  0 28  0  6 21 30  3  0  0 30 36 13  0  0  0  0  0 33  1  6  0  0 28  0  0  0  0  0  0 30  0 33 25  0  0  0 36 36 30  0  0 36  0 15  0 33  0 28 28 33  0 33  5  0 36 30 36  0  0  0  0 36 28  0  0  0  0  0  0 36 30  0  0 30 30 28 15 13 28  0  0 33 28 28 30  0 30 33 36 36 25 33 30  0 33  0 13  0  0  0 36  0  0  0
  0  0  0 36  0 40  0  0 36  0  0  0 40  0  0  0 40 39 16  8  0 39  0 36  0  0  0 36 36 40  0 10  0 36 40 13 36 40  0 36 36 36 13  0 39 39 36 39 10 36  1 39  0  0 39 16 36  0  2  0 40 39  0 36  0 40  0 18  0  0  0 39  0  0 13  0  0  0 36 39 40 36  0  0 36 18 36 36 13 36  0  0 40 36  0  0  0  0  0  0 18 36  0  0  0  0 40  0  0  0  0  0  0  0 40  0 36  0 39 40 36  0 13 39 36
 35 40 14  0 40  0 28 40  0 17 14 40  0 35 40 28  0  0  0  0 28  0 19  0 28 28 35  0  0  0 35 40 28  0  4  0  0  0 40  0  0  0  0 18  0  0  0  0  0  0 35  0 40 28  0  0  0 40 40 35  0  0 40  0 28  1 40  0  3  8 40  0 40 28  0 40 35 40  0  0  0  0 40 17  0  0  0  0  0  0 40 35  0  0 35 35 14 28 28 18  0  0 40 18 19 35  0 35 40 40 40 28 40 35  5 40  0 28  0  2  0 40  0  0  0
  0  0  1 21  0 28  0  0 33  0  0  0 28  0  0  1 28 30 36 36  0 30  0  4  0  8  0 21  2 28  0  0  0 33 28 36 33 28  0 33 21 33 36  0 30 30 33 30 36 17  0 30  0  0 30 36 12  0  0  1 28 30  0 15  0 28  0 36  0  0  0 30  0  0 36  0  0  0 12 30 28 12  0  0 33 36 33 33 36 33  0  0 28 17  0  0  0  0  0  0 36 33  0  0  0  0 28  0  0  0  0  0  0  0 28  0 33  0 30 28 15  0 36 30 33
  0  1  0 33  0 40  0  0 22  0  0  0 40  0  0  0 40 38 36 36  0 38  0 33  0  0  0 33 33 40  0  0  0  4 40 36 23 40  0  7 33 12 36  0 38 38 12 38 36 33  0 38  4  0 38 36 33  0  0  0 40 38  0 33  0 40  0 36  0  0  0 38  0  0 36  1  0  0 33 38 40 33  0  0 25 36  1 25 36 22  0  0 40 33  0  0  0  0  0  0 36 12  0  0  0  0 40  0  2  0  0  0  0  0 40  0 23  0 38 40 33  0 36 38 22
 38  3 40  0 36  0 33 22  0 40 40 20  0 38 36 33  0  0  0  0 33  0 40  0 33 33 38  0  0  0 38 36 33  1  0  0  0  0 20  0  0  1  0 40  0  0  0  0  0  0 38  0 22 33  0  0  1 36 36 38  0  0 36  0 33  0 21  0 40 40 18  0 21 33  0 36 38 36  0  0  0  0 36 40  0  0  0  0  0  9 36 38  0  0 38 38 40 33 33 40  0  0 20 40 40 38  0 38 18 36 36 33 21 38  0  9  0 33  0  0  0 36  0  0  1
  0  0  0 28  0 17  0  0 40  0  0  0  2  0  0  0 11 35 40 40  0 35  0 28  0  0  0 28 28 12  1  0  0 40 17 40 40 22  0 40 28 40 40  0 35 35 40 35 40 28  0 35  0  0 35 40 28  0  0  0  6 35  0 28  1 22  0 40  1  0  0 35  0  1 40  0  0  0 28 35 12 28  0  1 40 40 40 40 40 40  0  0 22 28  0  0  0  0  0  0 40 40  0  0  1  0 11  0  0  0  0  0  0  0 17  0 40  0 35  9 28  0 40 35 40
