        125

  0  2  0  0  1  0 24  0 35  0  0 36  0 38  0  0 38 36 35 15 13 25  1  1  0 36  0  0  0  0 38 35  0 38 36  0  0  0 38  5  0 25 38  0  0 35  0  0 38  0 36  0 36  0 38  0 13  0 36 36 24  0 35  0 35 38  0 38  0  4 35  0  0 36 36 36  0 36  0  0  0 36 24 36 15 38 35  0 36 38 36 35 36  0 15 35 36  0  0  0 36  0  1  0  0  0 36 36  0  1  4 36 35  0 36  0  0 36  0 36 36 35 38  0  0
  2  0  0  0  1  0 35  0 18  0  0 38  0 31  0  0 31 33  7 35 35 35  0  0  0 33  0  0  0  0 31 15  0 31 38  7  0  0 31 35  0 35 31  0  0  9  0  0 31  0 38  0 33  0 31  0 35  0 33 38 35  0 18  0 15 31  0 31  0  0 21  0  0 38 38 38  0 33  0  0  0 33 35 33 35 31 24  0 33 31 33 18 38  0 35 21 38  0  0  0 33  0 35  0  0  0 38 33  0  0  0 38 21  1 38  0  0 38  1 33 33 24 31  0  0
  0  0  0  0  0  0 38  0 31  0  0 31  0 21  0  0 23 40 31 38 38 38  0  0  0 40  2  0  6  0 21 31  0 23 31  0  0  0 23 38  0 38  9  0  0 31  0  0 10  0 31  0 40  0 12  0 38  0 40 31 38  0 31  0 31 12  0 24  0  0 31  0  0 31 31 31  0 40  0  1  0 40 38 40 38 21 31  0 40 12 40 31 31  0 38 31 31  0  2  0 40  0 38  0  0  0 31 40  0  0  0 31 31  0 31  0  0 31  0 40 40 31 24  0  0
  0  0  0  0  0  0 18  0 35  1  0 36  0 38  0  0 38 36 35 25 25  3  0  2  0 36  0  0  0  0 38 35  0 38 36  0  0  0 38 25  0  2 38  0  2 35  0  0 38  0 36  0 36  0 38  0 25  0 36 36 18  0 35  0 35 38  0 38  0  0 35  0  0 36 36 36  0 36  0  0  0 36 18 36 25 38 35  0 36 38 36 35 36  1 25 35 36  0  0  0 36  0 25  0  0  0 36 36  0  4  0 36 35  0 36  0  0 36  0 36 36 35 38  0  0
  1  1  0  0  0  0 35  0 19  0  0 38  0 31  1  0 31 33 15 35 35 35  0  0  0 33  3  0  0  0 31 10  0 31 38  0  0  0 31 35  0 35 31  0  0 15  0  0 31  0 38  0 33  0 31  0 35  0 33 38 35  0 19  0  8 31  0 31  0  0 18  0  0 38 38 38  0 33  0  1  0 33 35 33 35 31 25  0 33 31 33 19 38  0 35 18 38  2  0  0 33  0 35  0  0  0 38 33  0  1  1 38 18  0 38  0  0 38  0 33 33 25 31  0  0
  0  0  0  0  0  0 36  0 33  0  0 40  0 40  0  0 40 24 33 36 36 36  0  0  0 19  0  0  0  0 40 33  0 40 40  0  0  0 40 36  0 36 40  0  0 33  0  0 40  9 40  0  5  0 40  0 36  0 24 40 36  0 33  0 33 40  0 40  0  0 33  0  0 40 40 40  0 11  0  0  0 19 36 11 36 40 33  0 19 40 19 33 40  0 36 33 40  0  0  0 11  0 36  3  0  0 40 19  0  0  0 40 33  0 40  0  0 40  0  3 24 33 40  0  0
 24 35 38 18 35 36  0 38  0 36 36  0 36  0 36  4  0  0  0  0  0  0 38 24 14  0 38 36 38 14  0  0 36  0  0 35 36 36  0  0 38  0  0 35 18  0 36 16  0 36  0 35  0 35  0 36  0  8  0  0  1 36  0 35  0  1 36  0 36 24  0 36 38  0  0  1 38  0 35 35 36  0  9  0  1  0  0 38  0  0  0  0  0 35  0  0  0 35 38 36  0 38  0 36 36 38  0  0 16 18 14  0  0 35  1 36 36  0 35  0  0  0  0 36 36
  0  0  0  0  0  0 38  0 31  0  0 31  0 11  0  0 24 40 31 38 38 38  0  0  0 40  0  0  0  0 11 31  0 24 31  0  0  1 24 38  0 38 12  0  0 31  0  1 12  0 31  0 40  0  7  0 38  0 40 31 38  0 31  1 31  9  0 16  0  0 31  0  0 31 31 31  3 40  0  0  0 40 38 40 38 11 31  0 40 10 40 31 31  0 38 31 31  0  0  0 40  1 38  0  0  2 31 40  0  0  0 31 31  0 31  0  0 31  0 40 40 31 16  0  0
 35 18 31 35 19 33  0 31  0 38 38  0 38  0 38 35  0  0  0  0  0  0 31 35 35  0 31 33 31 35  0  0 33  0  0 18 33 38  1  0 31  0  0 22 35  0 33 35  0 33  0 15  0 15  0 38  0 35  0  0  0 33 10  7  0  0 38  0 33 35  0 38 31  0  0  0 31  0  6 19 33  0  0  1  0  0  0 31  0  0  0  8  0 22  0  0  0 19 31 33  0 31  0 33 38 31  0  0 35 35 35  0  3 22  0 38 38  0 18  0  0  0  0 33 38
  0  0  0  1  0  0 36  0 38  0  0 22  0 31  0  0 31 40 38 36 36 36  0  1  0 40  0  0  0  0 31 38  0 31 22  0  0  0 31 36  0 36 31  0  0 38  0  0 31  0 14  0 40  0 31  1 36  0 40 14 36  0 38  0 38 31  0 31  0  0 38  0  0 18 25 22  0 40  0  0  0 40 36 40 36 31 38  0 40 31 40 38 18  0 36 38 18  0  0  0 40  0 36  0  0  0  8 40  0  0  0  3 38  0 14  7  0 25  0 40 40 38 31  0  0
  0  0  0  0  0  0 36  0 38  0  0 14  0 31  7  0 31 40 38 36 36 36  0  0  1 40  0  0  0  0 31 38  0 31 14  0  0  0 31 36  0 36 31  0  0 38  0  0 31  0 13  0 40  0 31  0 36  0 40 13 36  0 38  0 38 31  0 31  0  0 38  4  0 16  3 14  0 40  0  0  0 40 36 40 36 31 38  0 40 31 40 38 16  0 36 38 16  0  0  0 40  0 36  0  0  0 25 40  0  0  0 25 38  0 13  0  0  7  0 40 40 38 31  0  0
 36 38 31 36 38 40  0 31  0 22 14  0  4  0 14 36  0  0  0  1  0  0 31 36 36  0 31 40 31 36  0  0 40  0  5 38 40 18  0  0 31  0  0 38 36  0 40 36  0 40  1 38  0 38  0 22  0 36  0  0  0 40  0 38  0  0  1  0 40 36  0 14 31  0  0  9 31  0 38 38 40  0  1  0  0  0  0 31  0  0  0  0  0 38  0  0  0 38 31 40  0 31  0 40 18 31  0  0 36 36 36  0  0 38  0 22 18  0 38  0  0  0  0 40 18
  0  0  0  0  0  0 36  0 38  0  0  4  0 31  0  0 31 40 38 36 36 36  0  0  0 40  0  0  0  0 31 38  0 31  4  0  0  0 31 36  0 36 31  0  0 38  0  0 31  0 18  0 40  0 31  0 36  0 40 18 36  0 38  0 38 31  7 31  0  0 38  0  0 18 14  3  0 40  0  0  0 40 36 40 36 31 38  0 40 31 40 38 18  0 36 38 18  0  0  0 40  0 36  0  1  0 22 40  0  0  0 22 38  0 18  0  1 14  0 40 40 38 31  0  0
 38 31 21 38 31 40  0 11  0 31 31  0 31  0 31 38  0  0  0  0  0  0 15 38 38  0 21 40 21 38  9  0 40  0  0 31 40 31  3  0  4  0  0 31 38  0 40 38  0 40  0 31  0 31  3 31  0 38  0  0  0 40  0 31  0  0 31  0 40 38  0 31 13  0  0  0 11  0 31 31 40  0  0  1  0  5  0 15  0  0  0  0  0 31  0  0  0 31 15 40  0 13  0 40 31  1  0  0 38 38 38  0  2 31  0 31 31  0 31  0  0  0  0 40 31
