        125

  0 30  0  0  0  0 28  0 38  0 39  0  0  0 28  0  0  0  0 39  0 28 17 38 39 39 30 30  0 38 17 28  0  0  0 39 22 38  0 30  1  0 28  0 30  0 30 17  1  0  0  0 39  1  0  2 17  0 38  0  0 28  0 38  0 39 39 28 30  0 30 38  0  0  0 22  0  0  0 39  1 30  9  0 38  0  0 22  0 39 38 17 38  0 28 18 18 30  0  0  0 28 39  0 30  0 28 38  0 38  0  2  0 10  0 30 18 28 28 30  5  0 39  0 39
 30  0 34 39 33 11  0 34  0 33  0 34 16 34  0 39 33 30 33  0 30  0  0  0  0  0  0  8 12  0  0  0 34 39 34  0  0  0 39  0 11 39  2 25  0 11  0  0 33 33 39 33  0 30 34 33  0 39  0 34 16  0 30  0 39  0  0  0  0 25  0  0 30 34 39  1 33 33 39  0 39  1 30 30  0 39 12  0 33  0  0  0  0 34  0  1  0  0 33 16 30  1  0 34  5 30  0  0 34  0 30 30 33  0 39  0  0  0  0  0  0  7  0  1  0
  0 34  0  0  0  0 27  0 34  0 11  0  1  1 27  0  1  0  0 11  0 27 39 34 22 15 34 34  0 34 39 27  0  0  4  9 39 34  0 34  0  0 27  0 34  0 34 39  0  0  0  0 11  0  0  0 39  0 34  3  0 27  0 34  0 22 11 27 34  0 34 34  0  0  0 39  0  0  0 15  0 34  0  0 34  0  0 39  0 11 34 39 34  0 27 39 39 34  0  0  0 27 11  0 34  0 27 34  0 34  0  0  0 39  0 34 39 27 27 34 39  0 22  0  9
  0 39  0  0  0  0 35  0 24  0 34  0  0  0 35  0  0  0  0 34  0 35 38 24 34 34 39 39  0 14 38 35  0  5  0 34 38 24  0 39  0  0 35  0 39  0 39 38  0  0  0  0 34  0  0  0 38  0 22  0  0 35  0 10  0 34 34 35 39  0 39 21  0  0  2 38  0  0  0 34  4 39  1  0 22  0  0 38  0 34 22 38 14  0 35 38 38 39  0  0  0 35 34  0 39  0 35  8  0 21  0  0  0 38  2 39 38 35 35 39 38  0 34  0 34
  0 33  0  0  0  0 18  0 35  0 27  0  0  0 14  0  0  0  0 27  0 15 28 35 27 27 33 33  0 35 28  7  0  0  1 27 28 35  0 33  0  0 15  0 33  0 33 28  5  0  0  0 27  0  0  0 28  0 35  0  0  5  0 35  0 27 27 15 33  0 33 35  0  0  0 28  1 10  0 27  0 33  0  0 35  0  0 28  0 27 35 28 35  0 14 28 28 33  1  1  0 14 27  0 33  0 21 35  0 35  0  0  0 28  0 33 28 18 21 33 28  0 27  0 27
  0 11  0  0  0  0 33  0 39  0 34  0  0  0 33  0  0  0  0 34  0 33 30 39 34 34 20 11  0 39 30 33  0  0  0 34 30 39  0 22  4  0 33  0 16 10  4 30  0  0  0  0 34  0  0  0 30  0 39  0  0 33  0 39  0 34 34 33 16  0 16 39  0  0  0 30  0  0  0 34  0 22  0  0 39  0  0 30  0 34 39 30 39  0 33 30 30 10  0  0  0 33 34  0 11  0 33 39  0 39  0  0  0 30  0 22 30 33 33 20 30  0 34  0 34
 28  0 27 35 18 33  0 27  0 10  0 27 33 27  0 35 21 28 17  0 28  0  0  0  0  0  0  0 33  0  0  0 27 35 27  0  0  0 35  0 33 35  0 33  0 33  0  0 18 20 35  2  0 28 27 21  0 35  0 27 33  2 28  0 35  0  0  0  0 33  0  1 28 27 35  0 21 18 35  1 35  0 28 28  0 35 33  0 17  0  0  0  0 27  0  0  0  0  8 33 28  0  0 27  0 28  1  0 27  0 28 28 20  1 35  0  0  1  0  0  0 33  0 33  0
  0 34  0  0  0  0 27  0 34  0  9  0  0  0 27  0  0  0  0  1  0 27 39 34 20 19 34 34  0 34 39 27  0  0  0 11 39 34  0 34  0  0 27  0 34  0 34 39  0  0  0  0  4  0  0  0 39  1 34  0  0 27  0 34  0 20 21 27 34  0 34 34  0  6  0 39  0  0  0 19  0 34  0  0 34  0  0 39  0 21 34 39 34  0 27 39 39 34  0  0  0 27 21  0 34  0 27 34  1 34  0  0  0 39  0 34 39 27 27 34 39  0 20  0 11
 38  0 34 24 35 39  0 34  0 35  0 34 39 34  0 24 35 38 35  0 38  0  0  5  0  0  0  0 39  0  0  0 34 24 34  0  0  4 24  0 39 24  0 39  0 39  0  0 35 35 24 35  0 38 34 35  0  8  1 34 39  0 38  0 12  0  0  0  0 39  0  0 38 34 24  0 35 35 12  0 24  0 38 38  0  3 39  0 35  0  0  0  0 34  0  0  0  0 35 39 38  0  0 34  0 38  0  0 34  0 38 38 35  0 24  0  0  0  0  0  0 39  0 39  0
  0 33  0  0  0  0 10  0 35  0 27  1  0  0 20  0  0  0  0 27  0 17 28 35 27 27 33 33  0 35 28 18  0  0  0 27 28 35  0 33  1  0 17  0 33  0 33 28  1  0  0  1 27  0  0  5 28  0 35  0  0 18  0 35  0 27 27 17 33  0 33 35  0  0  0 28  0  0  0 27  0 33  0  0 35  0  0 28  0 27 35 28 35  0 20 28 28 33  3  0  0 20 27  0 33  0 21 35  0 35  0  0  0 28  0 33 28  3 21 33 28  0 27  0 27
 39  0 11 34 27 34  0  9  0 27  0 19 34 19  1 34 27 39 27  6 39  0  0  0  0  0  0  0 34  0  0  0 21 34 11  0  0  0 34  0 34 34  0 34  0 34  0  0 27 27 34 27  9 39 20 27  0 34  0 11 34  0 39  0 34  0  0  0  0 34  0  0 39  6 34  0 27 27 34  0 34  0 39 39  0 34 34  0 27  0  0  0  0 19  0  0  0  0 27 34 39  0  0 20  0 39  0  0 21  0 39 39 27  0 34  0  0  0  0  0  0 34  0 34  0
  0 34  0  0  0  0 27  0 34  1 19  0  0  8 27  0  0  0  0 19  0 27 39 34 14  1 34 34  0 34 39 27  0  0  0 15 39 34  0 34  0  0 27  0 34  0 34 39  0  0  0  0 19  0  0  1 39  0 34  1  0 27  0 34  0 14 15 27 34  0 34 34  0  0  0 39  0  0  0  9  0 34  0  0 34  0  0 39  0 15 34 39 34  1 27 39 39 34  0  0  0 27 15  0 34  0 27 34  0 34  0  0  0 39  0 34 39 27 27 34 39  0 14  0 15
  0 16  1  0  0  0 33  0 39  0 34  0  0  0 33  0  0  0  0 34  0 33 30 39 34 34  6 16  0 39 30 33  0  0  0 34 30 39  0 17  0  0 33  0 21  0 20 30  0  0  0  0 34  1  0  0 30  0 39  0 10 33  0 39  0 34 34 33 21  0 21 39  0  0  0 30  0  0  0 34  0 17  0  0 39  0  0 30  0 34 39 30 39  0 33 30 30 20  0  5  0 33 34  0 16  0 33 39  0 39  0  0  0 30  0 17 30 33 33 10 30  0 34  0 34
  0 34  1  0  0  0 27  0 34  0 19  8  0  0 27  0  0  0  0 19  0 27 39 34 14 10 34 34  0 34 39 27  0  0  0 15 39 34  0 34  0  0 27  0 34  0 34 39  0  0  0  0 19  0  0  0 39  0 34  0  0 27  0 34  0 14 15 27 34  0 34 34  0  0  0 39  0  1  0  9  0 34  0  0 34  0  0 39  0 15 34 39 34  9 27 39 39 34  0  0  0 27 15  0 34  0 27 34  0 34  0  0  0 39  0 34 39 27 27 34 39  0 14  0 15
